order_id,date,customer_id,product_name,category,price,quantity,country,total
3883,21/02/2023,1561,Mouse,Accessories,1485.42,1,USA,1485.42
3884,04/11/2022,1975,Mouse,Electronics,759.07,1,Germany,759.07
3885,11/10/2023,1805,Mouse,Accessories,52.82,4,USA,211.28
3886,21/10/2024,1905,Laptop,Accessories,941.57,3,Israel,2824.71
3887,03/12/2024,1297,Headphones,Accessories,1093.38,1,UK,1093.38
3888,09/01/2024,1804,Desk Lamp,Electronics,1328.35,1,USA,1328.35
3889,20/05/2022,1153,Monitor,Electronics,950.86,1,France,950.86
3890,31/08/2024,1731,Headphones,Electronics,34.09,4,UK,136.36
3891,13/10/2024,1651,USB Cable,Office,184.02,2,UK,368.04
3892,10/08/2024,1467,Monitor,Electronics,246.05,4,Israel,984.2
3893,22/06/2024,1048,Monitor,Accessories,320.84,3,Canada,962.52
3894,13/03/2022,1653,Webcam,Office,1200.67,2,France,2401.34
3895,17/04/2022,1045,Monitor,Electronics,468.09,1,Germany,468.09
3896,01/12/2024,1674,Monitor,Electronics,471.98,1,USA,471.98
3897,01/06/2024,1284,Keyboard,Office,1134.6,2,Germany,2269.2
3898,19/05/2022,1779,Desk Lamp,Office,621.59,1,Canada,621.59
3899,07/09/2023,1627,Keyboard,Electronics,101.64,1,France,101.64
3900,12/05/2024,1081,Webcam,Office,879.76,4,UK,3519.04
3901,30/09/2022,1043,Laptop,Accessories,199.45,4,Israel,797.8
3902,20/02/2023,1705,Mouse,Accessories,859.64,3,Israel,2578.92
3903,21/05/2023,1769,USB Cable,Accessories,1170.56,1,UK,1170.56
3904,03/01/2024,1954,USB Cable,Electronics,1394.59,3,Israel,4183.77
3905,28/02/2023,1272,Desk Lamp,Accessories,105.24,3,Germany,315.72
3906,25/01/2023,1393,Monitor,Office,459.43,2,Canada,918.86
3907,08/12/2022,1785,Headphones,Accessories,980.43,2,UK,1960.86
3908,03/08/2024,1789,USB Cable,Office,476.6,1,USA,476.6
3909,06/09/2023,1594,Keyboard,Accessories,679.28,2,USA,1358.56
3910,08/05/2023,1057,Mouse,Office,35.04,3,France,105.12
3911,11/07/2022,1564,Laptop,Accessories,1041.78,4,Canada,4167.12
3912,14/05/2023,1000,Mouse,Accessories,1325.5,2,Canada,2651
3913,01/04/2024,1215,Monitor,Accessories,1465.41,3,UK,4396.23
3914,15/08/2022,1316,Desk Lamp,Office,1246.65,2,Canada,2493.3
3915,19/05/2022,1227,Mouse,Office,52.51,1,Germany,52.51
3916,05/05/2024,1472,Monitor,Accessories,979.52,2,Canada,1959.04
3917,27/03/2024,1483,Webcam,Office,746.01,4,UK,2984.04
3918,22/12/2024,1765,Keyboard,Office,1407.15,1,UK,1407.15
3919,14/04/2022,1670,Keyboard,Electronics,1353.7,2,Germany,2707.4
3920,20/05/2024,1286,Monitor,Accessories,1482.13,4,Israel,5928.52
3921,30/10/2023,1510,Headphones,Office,1293.59,3,Germany,3880.77
3922,30/09/2022,1577,Keyboard,Office,822.6,2,UK,1645.2
3923,26/10/2024,1914,Desk Lamp,Office,1073.78,2,UK,2147.56
3924,03/07/2022,1820,Headphones,Office,1447.19,3,UK,4341.57
3925,17/11/2024,1971,Monitor,Electronics,869.28,3,UK,2607.84
3926,20/10/2022,1457,Webcam,Office,1260.77,2,France,2521.54
3927,26/06/2022,1094,Monitor,Office,1413.6,4,Israel,5654.4
3928,27/02/2022,1492,Webcam,Electronics,857.95,3,UK,2573.85
3929,04/11/2022,1764,USB Cable,Accessories,242.94,3,France,728.82
3930,03/09/2024,1149,Keyboard,Accessories,237.57,4,Canada,950.28
3931,01/12/2023,1022,Desk Lamp,Electronics,177.4,2,UK,354.8
3932,24/03/2022,1755,Headphones,Accessories,717.1,1,Israel,717.1
3933,09/09/2022,1214,Desk Lamp,Accessories,722.81,2,Israel,1445.62
3934,06/03/2024,1398,Monitor,Electronics,927.97,2,Germany,1855.94
3935,15/06/2024,1409,USB Cable,Office,726.89,1,France,726.89
3936,29/07/2022,1130,Keyboard,Electronics,1459.72,2,Canada,2919.44
3937,26/03/2024,1854,Desk Lamp,Electronics,440.51,2,Israel,881.02
3938,01/09/2023,1147,USB Cable,Electronics,1311.36,3,USA,3934.08
3939,23/03/2023,1380,Webcam,Electronics,154.99,4,UK,619.96
3940,05/04/2023,1108,Monitor,Electronics,904.87,2,Israel,1809.74
3941,25/08/2024,1551,USB Cable,Office,974.25,1,Canada,974.25
3942,17/04/2023,1120,Desk Lamp,Accessories,1159.48,1,Canada,1159.48
3943,05/01/2023,1294,USB Cable,Electronics,757.02,3,France,2271.06
3944,18/06/2024,1119,Webcam,Office,299.85,2,France,599.7
3945,11/07/2024,1455,Mouse,Electronics,556.65,2,France,1113.3
3946,17/05/2022,1529,Desk Lamp,Office,411.88,2,Germany,823.76
3947,02/01/2023,1168,Webcam,Accessories,631.56,2,Canada,1263.12
3948,30/06/2024,1709,Mouse,Office,797.3,1,UK,797.3
3949,03/07/2022,1922,Keyboard,Office,939.48,1,USA,939.48
3950,17/04/2023,1995,Monitor,Accessories,1268.46,3,France,3805.38
3951,16/10/2023,1142,USB Cable,Accessories,1365.47,2,UK,2730.94
3952,19/01/2024,1036,Keyboard,Office,696.56,1,France,696.56
3953,21/06/2023,1697,Laptop,Electronics,137.56,2,France,275.12
3954,12/03/2024,1260,Webcam,Electronics,1196.61,4,Canada,4786.44
3955,08/07/2024,1230,Keyboard,Accessories,718.35,4,USA,2873.4
3956,25/05/2023,1253,Keyboard,Electronics,821.94,1,UK,821.94
3957,22/09/2023,1328,USB Cable,Accessories,895.71,4,France,3582.84
3958,28/09/2024,1902,Mouse,Office,1003.46,4,Canada,4013.84
3959,04/07/2024,1296,Webcam,Office,1335.7,1,Germany,1335.7
3960,30/10/2024,1979,Mouse,Electronics,1428.46,3,France,4285.38
3961,01/06/2022,1009,Monitor,Accessories,1410.55,4,Canada,5642.2
3962,25/10/2024,1445,Keyboard,Electronics,1215.15,2,UK,2430.3
3963,09/04/2023,1921,Webcam,Electronics,1334.42,4,Israel,5337.68
3964,28/09/2022,1835,Keyboard,Office,79.23,3,France,237.69
3965,05/04/2023,1229,Monitor,Electronics,1274.42,3,Germany,3823.26
3966,15/04/2022,1535,Headphones,Office,113.04,3,Germany,339.12
3967,11/06/2022,1077,Monitor,Accessories,1120.56,3,France,3361.68
3968,17/12/2022,1424,Mouse,Electronics,258.2,3,UK,774.6
3969,10/03/2023,1192,Mouse,Office,543.37,4,France,2173.48
3970,01/05/2024,1400,Desk Lamp,Electronics,280.35,4,Germany,1121.4
3971,20/05/2022,1108,Keyboard,Accessories,667.98,4,France,2671.92
3972,28/03/2022,1791,Mouse,Electronics,620.56,4,Germany,2482.24
3973,02/07/2022,1922,Webcam,Electronics,76.85,3,Israel,230.55
3974,03/01/2023,1262,Monitor,Office,1246.59,3,France,3739.77
3975,09/05/2022,1328,Keyboard,Accessories,1282.01,2,USA,2564.02
3976,01/11/2023,1362,Monitor,Accessories,1182.32,4,France,4729.28
3977,29/05/2022,1866,Monitor,Accessories,1272.17,3,Germany,3816.51
3978,11/09/2024,1377,Keyboard,Electronics,1127.56,2,UK,2255.12
3979,01/05/2024,1779,USB Cable,Office,1406.54,2,Germany,2813.08
3980,20/09/2023,1340,Headphones,Electronics,866.71,1,Israel,866.71
3981,22/03/2023,1258,Desk Lamp,Electronics,876.05,4,UK,3504.2
3982,02/06/2024,1334,USB Cable,Electronics,1290.57,3,USA,3871.71
3983,21/10/2022,1084,Mouse,Accessories,527.38,4,USA,2109.52
3984,07/09/2022,1521,Laptop,Office,79.87,2,Israel,159.74
3985,27/05/2024,1800,Desk Lamp,Accessories,1126.03,4,Israel,4504.12
3986,05/08/2024,1813,USB Cable,Electronics,385.61,1,Israel,385.61
3987,01/09/2024,1570,Laptop,Electronics,713.98,1,Canada,713.98
3988,14/11/2024,1307,Laptop,Office,364.46,3,Israel,1093.38
3989,28/02/2024,1261,Mouse,Accessories,1241.5,3,France,3724.5
3990,10/09/2024,1897,Headphones,Electronics,1437.65,3,Germany,4312.95
3991,07/06/2024,1796,Monitor,Electronics,87.26,3,Canada,261.78
3992,08/06/2024,1630,Keyboard,Office,353.89,4,France,1415.56
3993,11/03/2022,1679,Headphones,Electronics,288.4,4,UK,1153.6
3994,17/09/2023,1864,Laptop,Accessories,1011.44,2,USA,2022.88
3995,24/05/2024,1700,Desk Lamp,Accessories,645.87,2,USA,1291.74
3996,16/04/2023,1451,Webcam,Electronics,687.11,3,UK,2061.33
3997,01/04/2022,1250,Mouse,Electronics,239.83,4,USA,959.32
3998,14/06/2023,1323,USB Cable,Electronics,625.03,3,Israel,1875.09
3999,23/10/2023,1924,Desk Lamp,Office,458.33,2,Israel,916.66
4000,09/01/2024,1228,Mouse,Office,918.73,4,Canada,3674.92
4001,27/12/2023,1701,USB Cable,Accessories,329.77,3,Israel,989.31
4002,21/05/2024,1827,Keyboard,Accessories,924.14,1,UK,924.14
4003,11/07/2022,1635,Webcam,Electronics,569.73,2,Germany,1139.46
4004,18/05/2022,1595,Monitor,Electronics,522.71,1,UK,522.71
4005,11/12/2022,1296,Headphones,Electronics,461.81,1,Germany,461.81
4006,05/10/2024,1726,Webcam,Office,1012.38,4,USA,4049.52
4007,18/05/2023,1236,Headphones,Office,845.82,1,Canada,845.82
4008,22/07/2022,1977,Headphones,Electronics,1278.32,1,USA,1278.32
4009,27/07/2023,1624,Monitor,Electronics,366.21,3,USA,1098.63
4010,11/07/2022,1216,Monitor,Accessories,64.98,4,Germany,259.92
4011,05/01/2022,1832,USB Cable,Office,277.13,3,USA,831.39
4012,07/11/2022,1245,Monitor,Electronics,518.32,3,UK,1554.96
4013,03/07/2023,1447,Keyboard,Office,273.58,3,Germany,820.74
4014,25/02/2022,1846,Mouse,Electronics,129.85,4,Israel,519.4
4015,19/03/2023,1318,Laptop,Electronics,670.78,2,Germany,1341.56
4016,19/05/2024,1993,Monitor,Accessories,1017.02,4,UK,4068.08
4017,08/08/2023,1431,Mouse,Accessories,1128.6,3,Canada,3385.8
4018,22/01/2024,1403,USB Cable,Accessories,601.1,2,UK,1202.2
4019,26/12/2022,1885,Monitor,Electronics,719.68,1,UK,719.68
4020,29/03/2024,1036,Laptop,Accessories,1134.43,2,USA,2268.86
4021,30/01/2022,1575,Webcam,Electronics,532.3,4,Canada,2129.2
4022,18/04/2022,1730,Desk Lamp,Office,1178.23,3,Israel,3534.69
4023,23/04/2024,1341,Monitor,Office,1451.23,1,Canada,1451.23
4024,18/12/2023,1388,Mouse,Electronics,1321.32,1,Israel,1321.32
4025,09/06/2024,1033,USB Cable,Accessories,683.13,3,France,2049.39
4026,17/08/2024,1038,USB Cable,Accessories,871.38,1,Canada,871.38
4027,11/06/2024,1578,Desk Lamp,Office,1076.06,1,Canada,1076.06
4028,02/01/2024,1208,Keyboard,Electronics,527.2,1,UK,527.2
4029,29/08/2023,1829,USB Cable,Electronics,1199.86,4,Canada,4799.44
4030,02/04/2023,1855,Webcam,Electronics,658.19,2,USA,1316.38
4031,07/09/2023,1151,USB Cable,Office,1271.03,4,Germany,5084.12
4032,29/11/2023,1898,USB Cable,Office,385.83,1,USA,385.83
4033,05/11/2023,1364,Webcam,Accessories,22.01,4,UK,88.04
4034,27/06/2023,1198,Desk Lamp,Electronics,950.87,1,USA,950.87
4035,06/05/2024,1600,Desk Lamp,Electronics,680.57,4,Canada,2722.28
4036,15/06/2024,1759,Webcam,Electronics,94.44,2,UK,188.88
4037,05/10/2022,1834,Laptop,Electronics,733.98,3,Canada,2201.94
4038,06/07/2023,1078,Mouse,Office,257.01,2,Germany,514.02
4039,21/04/2022,1476,Headphones,Accessories,946.47,4,Germany,3785.88
4040,20/01/2023,1433,USB Cable,Office,670.34,4,Israel,2681.36
4041,31/01/2024,1796,Desk Lamp,Accessories,260.83,2,Canada,521.66
4042,25/11/2023,1841,Headphones,Electronics,620.85,4,France,2483.4
4043,09/02/2023,1031,Headphones,Electronics,352.9,3,USA,1058.7
4044,22/01/2022,1086,Keyboard,Electronics,981.38,3,France,2944.14
4045,09/11/2023,1550,Monitor,Electronics,446.24,2,USA,892.48
4046,03/09/2023,1392,USB Cable,Electronics,1233.92,1,Israel,1233.92
4047,08/01/2022,1612,Monitor,Office,26.17,3,Israel,78.51
4048,03/12/2023,1243,Monitor,Accessories,608.11,4,Germany,2432.44
4049,13/06/2023,1231,Keyboard,Office,927.54,1,Germany,927.54
4050,25/08/2023,1909,Headphones,Electronics,38.8,3,Canada,116.4
4051,19/10/2023,1579,Webcam,Accessories,327.68,1,Germany,327.68
4052,15/06/2022,1191,Monitor,Accessories,494.49,4,Canada,1977.96
4053,28/04/2024,1915,Desk Lamp,Electronics,37.66,2,USA,75.32
4054,11/05/2023,1539,Webcam,Accessories,822.3,2,Canada,1644.6
4055,13/08/2023,1269,Webcam,Office,948.15,4,France,3792.6
4056,05/03/2023,1939,Keyboard,Office,345.15,2,France,690.3
4057,13/02/2024,1737,Desk Lamp,Office,817.51,4,Germany,3270.04
4058,12/06/2022,1076,Keyboard,Office,1498.69,2,Israel,2997.38
4059,01/01/2023,1734,Mouse,Accessories,1330.94,3,France,3992.82
4060,13/03/2022,1992,USB Cable,Office,92.7,2,Israel,185.4
4061,17/10/2023,1883,Monitor,Accessories,196.18,1,Germany,196.18
4062,26/09/2022,1166,Headphones,Electronics,744.13,2,USA,1488.26
4063,19/02/2023,1283,Laptop,Office,371.58,2,Canada,743.16
4064,12/10/2024,1703,Desk Lamp,Electronics,126.05,2,UK,252.1
4065,06/11/2023,1088,Keyboard,Office,385.56,2,France,771.12
4066,19/12/2024,1543,Webcam,Electronics,96.46,3,Canada,289.38
4067,06/01/2022,1648,Mouse,Electronics,797.22,4,Canada,3188.88
4068,08/09/2024,1155,Laptop,Electronics,737.92,3,Germany,2213.76
4069,24/07/2023,1249,Keyboard,Electronics,14.46,3,Germany,43.38
4070,11/02/2023,1094,Mouse,Electronics,726.36,1,Canada,726.36
4071,26/01/2022,1016,Webcam,Accessories,782.11,4,France,3128.44
4072,25/10/2024,1116,Monitor,Accessories,910.53,4,UK,3642.12
4073,12/09/2024,1982,USB Cable,Office,1455.3,1,USA,1455.3
4074,25/01/2023,1332,USB Cable,Accessories,1474.13,4,France,5896.52
4075,11/12/2023,1822,Mouse,Electronics,792.76,2,Canada,1585.52
4076,25/07/2023,1521,Keyboard,Accessories,1268.55,4,USA,5074.2
4077,24/01/2024,1079,USB Cable,Accessories,132.32,1,Germany,132.32
4078,26/05/2022,1645,USB Cable,Electronics,799.08,1,Canada,799.08
4079,24/02/2024,1431,Monitor,Accessories,1019.96,1,Canada,1019.96
4080,10/06/2023,1202,Webcam,Electronics,849.27,1,France,849.27
4081,13/01/2022,1115,Headphones,Accessories,349.93,3,USA,1049.79
4082,21/06/2024,1962,USB Cable,Electronics,98.67,4,Israel,394.68
4083,19/01/2023,1219,Mouse,Office,583.07,3,Israel,1749.21
4084,10/07/2023,1252,Laptop,Accessories,973.23,1,Israel,973.23
4085,05/06/2024,1168,Desk Lamp,Office,1487.61,1,Canada,1487.61
4086,19/01/2022,1846,Webcam,Electronics,358.62,3,USA,1075.86
4087,29/07/2023,1315,Monitor,Electronics,1377.1,2,Israel,2754.2
4088,21/01/2024,1716,Webcam,Office,107.05,4,Germany,428.2
4089,30/09/2024,1809,Monitor,Electronics,1396.83,3,Canada,4190.49
4090,23/02/2023,1371,Webcam,Electronics,1249.39,4,USA,4997.56
4091,23/02/2023,1759,Desk Lamp,Electronics,36.31,1,Germany,36.31
4092,02/05/2022,1876,Headphones,Electronics,450.79,1,UK,450.79
4093,08/03/2023,1976,Mouse,Electronics,81.18,1,USA,81.18
4094,13/02/2022,1582,Laptop,Electronics,1493.28,4,Israel,5973.12
4095,16/01/2023,1155,USB Cable,Electronics,644.63,4,Israel,2578.52
4096,25/05/2022,1613,Headphones,Electronics,994.95,3,Canada,2984.85
4097,29/12/2022,1012,Mouse,Office,355.11,1,UK,355.11
4098,09/12/2024,1507,Laptop,Accessories,1400.94,3,Canada,4202.82
4099,24/12/2024,1464,Webcam,Electronics,414.89,2,France,829.78
4100,21/12/2022,1782,Desk Lamp,Office,394.02,1,UK,394.02
4101,10/03/2024,1803,USB Cable,Electronics,475.33,1,Israel,475.33
4102,05/04/2024,1219,Laptop,Accessories,696.42,2,Israel,1392.84
4103,02/02/2023,1014,Keyboard,Electronics,32.71,3,France,98.13
4104,29/05/2024,1749,Laptop,Office,898.77,4,UK,3595.08
4105,08/04/2023,1116,Mouse,Office,52.34,1,Germany,52.34
4106,18/03/2024,1330,Headphones,Accessories,811.11,4,UK,3244.44
4107,06/07/2022,1055,USB Cable,Electronics,689.54,1,Germany,689.54
4108,02/01/2024,1350,Headphones,Office,367.61,1,Israel,367.61
4109,05/03/2023,1131,USB Cable,Accessories,498,4,Israel,1992
4110,07/05/2024,1994,Keyboard,Accessories,1059.96,1,UK,1059.96
4111,25/08/2022,1225,Mouse,Electronics,19.35,2,Israel,38.7
4112,10/02/2024,1307,Desk Lamp,Office,478.39,3,Canada,1435.17
4113,28/01/2024,1474,Desk Lamp,Electronics,1022.04,2,Canada,2044.08
4114,16/05/2022,1905,Laptop,Electronics,232.65,3,Canada,697.95
4115,02/03/2024,1221,Keyboard,Electronics,842.78,2,France,1685.56
4116,20/06/2022,1172,Webcam,Office,257.55,2,USA,515.1
4117,08/06/2022,1339,Monitor,Accessories,236.37,3,Germany,709.11
4118,20/07/2022,1796,Webcam,Electronics,1159.56,1,Israel,1159.56
4119,19/08/2024,1505,Mouse,Electronics,403.46,4,Germany,1613.84
4120,06/08/2023,1820,Keyboard,Office,566.77,4,UK,2267.08
4121,25/05/2024,1156,Headphones,Electronics,1096.38,4,France,4385.52
4122,06/01/2023,1150,Keyboard,Accessories,273.38,1,Germany,273.38
4123,13/04/2022,1696,Monitor,Electronics,799.95,2,Israel,1599.9
4124,28/09/2024,1177,Desk Lamp,Accessories,1377.14,2,USA,2754.28
4125,02/09/2024,1532,Mouse,Electronics,832.97,2,Canada,1665.94
4126,08/03/2024,1111,Keyboard,Electronics,78.02,1,France,78.02
4127,20/10/2023,1682,USB Cable,Electronics,886.6,3,UK,2659.8
4128,31/05/2024,1137,Webcam,Accessories,139.78,1,Israel,139.78
4129,03/01/2024,1232,Laptop,Electronics,426.78,4,France,1707.12
4130,27/02/2023,1331,Webcam,Electronics,1275.26,2,Israel,2550.52
4131,26/07/2023,1541,Mouse,Electronics,21.55,1,UK,21.55
4132,20/06/2022,1892,Desk Lamp,Accessories,120.13,1,UK,120.13
4133,22/06/2022,1306,Keyboard,Electronics,548.23,1,USA,548.23
4134,25/10/2023,1160,Desk Lamp,Office,1499.1,3,France,4497.3
4135,29/03/2023,1401,Webcam,Accessories,441.34,2,USA,882.68
4136,16/12/2022,1589,Keyboard,Office,240.13,1,USA,240.13
4137,09/05/2023,1277,Webcam,Electronics,826.39,1,USA,826.39
4138,12/09/2023,1319,Mouse,Accessories,781.29,4,Canada,3125.16
4139,24/10/2024,1532,Headphones,Accessories,677.18,2,Germany,1354.36
4140,07/07/2024,1896,Desk Lamp,Electronics,1420.25,1,UK,1420.25
4141,06/01/2022,1496,Desk Lamp,Office,423.82,1,USA,423.82
4142,15/10/2022,1362,Webcam,Accessories,443.52,1,Germany,443.52
4143,31/08/2023,1371,Laptop,Accessories,214.68,1,Germany,214.68
4144,02/04/2023,1891,Webcam,Accessories,1047.45,2,Germany,2094.9
4145,26/10/2024,1654,Mouse,Accessories,485.45,1,USA,485.45
4146,16/09/2023,1035,Webcam,Accessories,1205.1,3,Germany,3615.3
4147,11/01/2023,1302,Laptop,Electronics,1457.78,1,USA,1457.78
4148,23/03/2023,1437,USB Cable,Accessories,70.31,3,France,210.93
4149,14/04/2024,1725,Laptop,Office,1489.72,2,UK,2979.44
4150,21/03/2024,1031,Mouse,Accessories,384.89,1,Israel,384.89
4151,16/08/2024,1185,Keyboard,Electronics,633.06,4,USA,2532.24
4152,28/04/2024,1173,Webcam,Electronics,1167.73,3,UK,3503.19
4153,19/03/2024,1565,Headphones,Office,999.67,3,USA,2999.01
4154,05/09/2024,1672,Laptop,Accessories,1168.76,1,Canada,1168.76
4155,20/02/2023,1249,USB Cable,Office,702.17,4,France,2808.68
4156,27/12/2023,1762,Laptop,Office,1374.52,4,UK,5498.08
4157,30/03/2023,1934,Webcam,Office,1185.96,1,UK,1185.96
4158,30/05/2022,1278,Keyboard,Office,467.3,2,Germany,934.6
4159,29/01/2024,1682,Desk Lamp,Accessories,1422.98,2,USA,2845.96
4160,18/02/2024,1694,Webcam,Electronics,1441.78,1,USA,1441.78
4161,30/08/2024,1001,Desk Lamp,Electronics,625.51,2,Israel,1251.02
4162,02/02/2024,1193,USB Cable,Accessories,979.68,4,Germany,3918.72
4163,28/09/2024,1165,USB Cable,Office,1223.08,2,Germany,2446.16
4164,17/03/2022,1758,Mouse,Accessories,1226.86,2,Israel,2453.72
4165,22/08/2023,1924,Headphones,Office,26.11,2,Germany,52.22
4166,13/08/2022,1755,Webcam,Office,945.38,1,Germany,945.38
4167,23/04/2022,1109,Laptop,Accessories,1460.68,1,France,1460.68
4168,08/09/2022,1379,Laptop,Accessories,350.86,3,Canada,1052.58
4169,20/04/2024,1834,Mouse,Office,1194.44,2,UK,2388.88
4170,15/12/2023,1998,Keyboard,Office,803.7,1,Israel,803.7
4171,05/05/2022,1582,Webcam,Office,336.1,4,France,1344.4
4172,28/12/2024,1675,Monitor,Office,81.3,3,Canada,243.9
4173,06/12/2024,1284,Keyboard,Accessories,1141.08,4,France,4564.32
4174,02/06/2024,1886,Laptop,Electronics,478.12,2,France,956.24
4175,30/01/2022,1420,USB Cable,Electronics,566.5,4,Germany,2266
4176,08/10/2022,1112,Webcam,Office,730.42,3,Canada,2191.26
4177,12/07/2024,1227,USB Cable,Electronics,763.26,2,Canada,1526.52
4178,03/01/2023,1470,Laptop,Electronics,313.25,1,Israel,313.25
4179,10/05/2023,1812,Headphones,Electronics,1007.61,4,Germany,4030.44
4180,14/11/2024,1527,Keyboard,Electronics,1040.35,4,Germany,4161.4
4181,19/12/2023,1495,Monitor,Electronics,217.74,3,France,653.22
4182,13/10/2024,1030,Headphones,Electronics,801.7,1,USA,801.7
4183,29/08/2023,1161,Monitor,Office,915.84,2,Israel,1831.68
4184,10/01/2023,1817,Headphones,Office,283.45,2,Israel,566.9
4185,01/10/2023,1704,Keyboard,Office,1342.22,2,France,2684.44
4186,14/11/2024,1721,Laptop,Accessories,726.82,3,France,2180.46
4187,26/04/2022,1377,Monitor,Electronics,176.97,4,UK,707.88
4188,17/02/2022,1445,Desk Lamp,Electronics,504.92,4,France,2019.68
4189,09/04/2022,1743,Keyboard,Accessories,718.06,4,Germany,2872.24
4190,09/02/2023,1426,Monitor,Electronics,20.17,4,France,80.68
4191,16/11/2023,1695,Desk Lamp,Office,52.71,3,Israel,158.13
4192,21/06/2024,1503,Keyboard,Office,88,3,USA,264
4193,18/05/2023,1526,Headphones,Accessories,809.51,1,USA,809.51
4194,12/06/2024,1943,Keyboard,Office,507.45,3,Germany,1522.35
4195,15/09/2022,1816,Headphones,Accessories,1340.19,4,USA,5360.76
4196,23/04/2024,1720,Laptop,Office,841.05,2,France,1682.1
4197,01/05/2022,1683,Headphones,Electronics,1141.05,1,USA,1141.05
4198,20/03/2024,1777,Mouse,Office,1032.26,2,France,2064.52
4199,04/09/2024,1531,Laptop,Accessories,782.88,2,Canada,1565.76
4200,23/02/2022,1581,USB Cable,Electronics,1118.36,4,UK,4473.44
4201,15/10/2024,1519,USB Cable,Accessories,819.34,3,Israel,2458.02
4202,23/02/2024,1940,USB Cable,Electronics,581.26,3,Canada,1743.78
4203,29/08/2022,1033,Webcam,Electronics,656.53,3,Germany,1969.59
4204,28/04/2023,1735,Desk Lamp,Office,1258.56,4,UK,5034.24
4205,09/10/2024,1690,Webcam,Office,847.09,4,USA,3388.36
4206,06/07/2022,1757,Keyboard,Electronics,569.06,2,Germany,1138.12
4207,18/10/2023,1489,Keyboard,Office,273.72,1,France,273.72
4208,19/09/2022,1771,Desk Lamp,Office,745.56,3,UK,2236.68
4209,10/08/2024,1619,Mouse,Accessories,382.34,3,Israel,1147.02
4210,06/05/2023,1753,Keyboard,Office,1433.59,1,Israel,1433.59
4211,07/03/2023,1422,Laptop,Electronics,739.02,2,UK,1478.04
4212,27/08/2022,1467,Laptop,Office,18.38,2,UK,36.76
4213,31/10/2022,1023,USB Cable,Electronics,143.85,1,UK,143.85
4214,25/10/2022,1215,Headphones,Electronics,430.07,3,USA,1290.21
4215,17/03/2022,1054,Monitor,Accessories,142.78,4,Canada,571.12
4216,25/09/2024,1025,Keyboard,Electronics,1341.47,4,Canada,5365.88
4217,04/10/2023,1280,Mouse,Electronics,1282.26,1,Canada,1282.26
4218,06/04/2024,1803,USB Cable,Accessories,1456.44,3,Israel,4369.32
4219,10/10/2022,1326,Desk Lamp,Electronics,1061.17,1,Israel,1061.17
4220,14/08/2023,1969,Webcam,Accessories,969.97,2,USA,1939.94
4221,13/03/2022,1185,Desk Lamp,Electronics,1385.63,2,Germany,2771.26
4222,04/12/2023,1494,Laptop,Office,1419.86,4,Israel,5679.44
4223,29/07/2023,1011,Laptop,Accessories,1316.84,2,Germany,2633.68
4224,26/09/2024,1640,Laptop,Accessories,1292.9,2,Germany,2585.8
4225,10/06/2024,1883,Monitor,Electronics,1009.2,1,Germany,1009.2
4226,12/01/2022,1433,Monitor,Accessories,7.4,1,Israel,7.4
4227,21/05/2022,1920,Keyboard,Electronics,647.13,3,France,1941.39
4228,17/01/2022,1207,Webcam,Accessories,955.32,1,Germany,955.32
4229,22/12/2024,1132,Mouse,Accessories,822.96,3,Canada,2468.88
4230,10/09/2022,1338,Monitor,Office,1232.58,4,France,4930.32
4231,10/04/2023,1195,Desk Lamp,Electronics,1229.26,1,USA,1229.26
4232,11/01/2023,1261,Headphones,Office,900.03,1,Canada,900.03
4233,07/09/2024,1281,Monitor,Accessories,37.88,1,France,37.88
4234,04/06/2023,1368,Laptop,Electronics,557.15,4,France,2228.6
4235,31/03/2022,1102,Desk Lamp,Office,347.08,1,UK,347.08
4236,21/12/2023,1631,Mouse,Accessories,511.49,2,Germany,1022.98
4237,14/03/2024,1182,Keyboard,Office,927.85,1,Israel,927.85
4238,06/03/2024,1422,Monitor,Accessories,104.36,3,UK,313.08
4239,22/09/2023,1008,Laptop,Accessories,38.25,2,Canada,76.5
4240,17/03/2022,1556,USB Cable,Electronics,658.13,1,France,658.13
4241,14/07/2024,1243,Headphones,Electronics,1191.39,1,USA,1191.39
4242,04/02/2023,1781,Headphones,Electronics,50.89,4,Israel,203.56
4243,27/08/2024,1623,USB Cable,Accessories,1274.33,3,USA,3822.99
4244,30/12/2024,1566,Keyboard,Office,578.9,2,France,1157.8
4245,07/03/2024,1392,Keyboard,Electronics,181.76,2,USA,363.52
4246,14/07/2022,1526,Monitor,Electronics,853.41,4,UK,3413.64
4247,16/08/2022,1036,Keyboard,Electronics,1428.78,2,USA,2857.56
4248,06/04/2023,1177,Desk Lamp,Electronics,816.06,2,UK,1632.12
4249,10/09/2023,1638,Webcam,Accessories,1031.52,3,Germany,3094.56
4250,10/11/2024,1628,Webcam,Office,1225.55,1,Israel,1225.55
4251,05/03/2022,1851,Laptop,Accessories,1200.01,1,USA,1200.01
4252,14/06/2022,1071,Laptop,Accessories,114.31,2,UK,228.62
4253,27/01/2022,1351,Desk Lamp,Accessories,1112.79,3,France,3338.37
4254,08/10/2024,1622,Laptop,Electronics,1424.43,4,Canada,5697.72
4255,12/10/2022,1148,Webcam,Office,1052.48,1,France,1052.48
4256,08/10/2022,1696,Monitor,Accessories,1255.48,2,UK,2510.96
