order_id,date,customer_id,product_name,category,price,quantity,country,total,month,year
4555,2022-10-31,1781,Desk Lamp,Office,258.24,4,France,1032.96,10,2022
4556,2024-07-30,1161,Monitor,Office,365.85,4,Germany,1463.4,7,2024
4557,2024-11-28,1623,Webcam,Office,1135.23,2,Canada,2270.46,11,2024
4558,2023-06-26,1842,Monitor,Accessories,255.62,1,USA,255.62,6,2023
4559,2024-12-25,1696,Laptop,Electronics,626.96,2,Israel,1253.92,12,2024
4560,2022-04-18,1716,Keyboard,Accessories,379.48,2,France,758.96,4,2022
4561,2022-09-25,1096,Keyboard,Electronics,820.05,1,Canada,820.05,9,2022
4562,2022-08-10,1376,USB Cable,Accessories,1480.37,2,USA,2960.74,8,2022
4563,2023-11-24,1566,Laptop,Office,1278.8,4,UK,5115.2,11,2023
4564,2022-09-12,1449,USB Cable,Accessories,407.86,1,UK,407.86,9,2022
4565,2022-09-10,1993,Mouse,Office,556.07,1,Germany,556.07,9,2022
4566,2022-09-14,1116,Keyboard,Accessories,1378.36,3,USA,4135.08,9,2022
4567,2023-01-18,1604,Mouse,Electronics,1347.95,4,France,5391.8,1,2023
4568,2023-03-18,1804,Monitor,Electronics,244.99,4,UK,979.96,3,2023
4569,2023-08-22,1963,Webcam,Accessories,1244.76,2,Canada,2489.52,8,2023
4570,2023-01-25,1715,Webcam,Accessories,449.92,2,UK,899.84,1,2023
4571,2023-08-05,1793,Webcam,Electronics,817.99,4,Canada,3271.96,8,2023
4572,2024-12-03,1505,USB Cable,Accessories,12.62,4,Israel,50.48,12,2024
4573,2023-08-21,1188,Headphones,Accessories,1497.89,4,Israel,5991.56,8,2023
4574,2022-01-19,1475,Laptop,Electronics,1142.84,2,USA,2285.68,1,2022
4575,2023-08-30,1322,Webcam,Office,366.39,4,Israel,1465.56,8,2023
4576,2022-02-02,1595,Keyboard,Electronics,1027.27,4,USA,4109.08,2,2022
4577,2024-05-11,1969,Laptop,Electronics,443.49,1,France,443.49,5,2024
4578,2022-06-04,1179,Monitor,Accessories,138.74,4,France,554.96,6,2022
4579,2024-06-23,1785,Monitor,Electronics,640.84,3,France,1922.52,6,2024
4580,2023-02-09,1180,USB Cable,Electronics,922.51,2,Israel,1845.02,2,2023
4581,2024-04-23,1958,Monitor,Accessories,139.22,1,Israel,139.22,4,2024
4582,2024-01-17,1692,Monitor,Accessories,780.02,4,Germany,3120.08,1,2024
4583,2022-09-28,1794,Desk Lamp,Office,774.72,4,UK,3098.88,9,2022
4584,2024-02-09,1286,Headphones,Electronics,944.82,1,Canada,944.82,2,2024
4585,2022-06-21,1474,Desk Lamp,Office,370.75,1,France,370.75,6,2022
4586,2022-10-01,1617,Mouse,Office,35.86,1,Israel,35.86,10,2022
4587,2022-09-16,1640,Mouse,Office,490.66,3,UK,1471.98,9,2022
4588,2023-02-26,1261,Desk Lamp,Office,600.88,3,France,1802.64,2,2023
4589,2022-12-30,1522,Webcam,Electronics,955.43,1,France,955.43,12,2022
4590,2023-01-13,1161,Headphones,Electronics,1395.61,4,Canada,5582.44,1,2023
4591,2023-08-03,1486,USB Cable,Electronics,309.06,2,UK,618.12,8,2023
4592,2024-06-09,1979,Mouse,Office,1032.56,3,UK,3097.68,6,2024
4593,2023-12-23,1958,Desk Lamp,Accessories,150.61,2,Israel,301.22,12,2023
4594,2024-05-30,1180,USB Cable,Electronics,289.98,2,UK,579.96,5,2024
4595,2023-08-28,1724,USB Cable,Office,766.16,3,UK,2298.48,8,2023
4596,2022-01-22,1468,Monitor,Office,1064.02,2,Israel,2128.04,1,2022
4597,2023-01-18,1785,Mouse,Office,1288.56,4,France,5154.24,1,2023
4598,2022-05-14,1020,Laptop,Office,1117.14,3,Canada,3351.42,5,2022
4599,2024-11-14,1274,Webcam,Office,27.95,3,UK,83.85,11,2024
4600,2023-05-18,1259,Mouse,Office,1027.48,2,Canada,2054.96,5,2023
4601,2022-05-24,1332,Laptop,Electronics,1237.86,2,Germany,2475.72,5,2022
4602,2022-08-12,1465,Keyboard,Accessories,790.67,1,USA,790.67,8,2022
4603,2022-08-08,1115,Laptop,Electronics,1448.57,3,Canada,4345.71,8,2022
4604,2022-06-28,1412,Laptop,Electronics,11.45,2,UK,22.9,6,2022
4605,2023-03-09,1536,Monitor,Office,1228.89,4,Canada,4915.56,3,2023
4606,2022-09-22,1951,Monitor,Electronics,505.56,3,UK,1516.68,9,2022
4607,2024-08-11,1844,Webcam,Accessories,977.42,1,USA,977.42,8,2024
4608,2023-03-05,1765,Monitor,Accessories,1041.76,4,Germany,4167.04,3,2023
4609,2023-02-20,1958,Laptop,Office,462.84,1,Canada,462.84,2,2023
4610,2023-12-28,1922,Headphones,Accessories,1493.16,1,France,1493.16,12,2023
4611,2022-07-16,1955,Monitor,Office,159.36,4,Germany,637.44,7,2022
4612,2024-12-12,1722,Monitor,Accessories,239.76,1,USA,239.76,12,2024
4613,2023-04-25,1816,Desk Lamp,Accessories,1338.83,1,Canada,1338.83,4,2023
4614,2024-06-08,1832,Laptop,Electronics,183.17,1,UK,183.17,6,2024
4615,2024-07-13,1933,Keyboard,Accessories,575.02,1,France,575.02,7,2024
4616,2022-05-03,1850,Keyboard,Office,1101.05,1,Germany,1101.05,5,2022
4617,2024-02-17,1947,Desk Lamp,Accessories,1188.28,3,Germany,3564.84,2,2024
4618,2022-12-14,1256,Mouse,Accessories,1432.23,2,France,2864.46,12,2022
4619,2022-01-29,1167,Webcam,Electronics,1185.41,3,Germany,3556.23,1,2022
4620,2024-09-01,1848,Keyboard,Office,1267.58,3,USA,3802.74,9,2024
4621,2022-02-04,1532,Monitor,Office,1424.32,2,France,2848.64,2,2022
4622,2023-09-15,1597,Headphones,Office,832.76,2,USA,1665.52,9,2023
4623,2023-08-12,1014,Mouse,Electronics,518.43,4,France,2073.72,8,2023
4624,2024-12-26,1049,Webcam,Accessories,1143.61,1,USA,1143.61,12,2024
4625,2024-06-22,1998,Headphones,Office,249.49,2,UK,498.98,6,2024
4626,2023-06-04,1303,Headphones,Accessories,107.01,4,UK,428.04,6,2023
4627,2022-05-02,1486,Monitor,Accessories,1179.07,4,Germany,4716.28,5,2022
4628,2022-12-06,1415,Laptop,Accessories,1426.25,3,France,4278.75,12,2022
4629,2022-06-24,1304,Laptop,Electronics,666.46,4,Canada,2665.84,6,2022
4630,2023-08-20,1195,Laptop,Accessories,245.89,1,France,245.89,8,2023
4631,2023-03-27,1875,Keyboard,Electronics,748.05,3,USA,2244.15,3,2023
4632,2023-07-11,1812,Laptop,Electronics,593.01,2,Canada,1186.02,7,2023
4633,2024-11-05,1799,Webcam,Electronics,561.85,3,Germany,1685.55,11,2024
4634,2022-01-09,1387,Desk Lamp,Office,943.98,3,Germany,2831.94,1,2022
4635,2022-11-30,1756,Monitor,Electronics,266.23,1,Canada,266.23,11,2022
4636,2024-10-13,1960,Desk Lamp,Office,573.82,1,France,573.82,10,2024
4637,2022-11-23,1864,Keyboard,Electronics,1303.67,3,UK,3911.01,11,2022
4638,2022-01-15,1454,Webcam,Electronics,1095.85,2,France,2191.7,1,2022
4639,2024-04-18,1712,Laptop,Electronics,88.1,1,Canada,88.1,4,2024
4640,2022-08-14,1704,Webcam,Electronics,773.29,3,France,2319.87,8,2022
4641,2022-04-23,1847,Desk Lamp,Accessories,141.49,1,Israel,141.49,4,2022
4642,2022-01-01,1657,Headphones,Accessories,1436.46,1,USA,1436.46,1,2022
4643,2022-09-23,1309,Monitor,Electronics,370.74,4,USA,1482.96,9,2022
4644,2024-08-09,1126,Monitor,Accessories,1399.27,2,Israel,2798.54,8,2024
4645,2022-11-02,1174,Desk Lamp,Office,1251.84,3,Germany,3755.52,11,2022
4646,2022-01-12,1133,Webcam,Accessories,829.29,3,Canada,2487.87,1,2022
4647,2024-07-25,1065,Mouse,Accessories,507.78,4,USA,2031.12,7,2024
4648,2023-02-24,1392,Desk Lamp,Accessories,1287.63,3,Germany,3862.89,2,2023
4649,2024-06-07,1963,Monitor,Electronics,233.41,3,UK,700.23,6,2024
4650,2022-06-20,1364,Headphones,Office,274.06,4,Germany,1096.24,6,2022
4651,2022-05-14,1278,Desk Lamp,Electronics,340.96,4,USA,1363.84,5,2022
4652,2024-08-22,1757,Desk Lamp,Office,898.56,3,Canada,2695.68,8,2024
4653,2024-11-14,1362,Monitor,Electronics,474.92,4,Canada,1899.68,11,2024
4654,2023-10-20,1748,Desk Lamp,Accessories,1483.83,1,Germany,1483.83,10,2023
4655,2022-06-28,1170,Mouse,Office,296.69,1,UK,296.69,6,2022
4656,2024-12-15,1050,Monitor,Accessories,1209.39,1,Israel,1209.39,12,2024
4657,2022-04-21,1327,USB Cable,Office,148.28,1,USA,148.28,4,2022
4658,2022-05-17,1870,Monitor,Office,533.4,4,Canada,2133.6,5,2022
4659,2022-08-20,1664,Mouse,Electronics,369.42,2,UK,738.84,8,2022
4660,2024-09-18,1591,USB Cable,Electronics,1465.37,2,France,2930.74,9,2024
4661,2023-04-13,1930,USB Cable,Accessories,43.47,3,Israel,130.41,4,2023
4662,2024-01-02,1144,Monitor,Accessories,1083.9,2,Israel,2167.8,1,2024
4663,2023-04-26,1273,Desk Lamp,Office,375.34,1,USA,375.34,4,2023
4664,2024-12-27,1154,Webcam,Office,1217.82,4,UK,4871.28,12,2024
4665,2024-03-24,1910,Keyboard,Electronics,470.28,1,Canada,470.28,3,2024
4666,2024-09-20,1507,USB Cable,Electronics,284.99,1,Canada,284.99,9,2024
4667,2022-11-19,1848,Webcam,Electronics,1041.09,4,France,4164.36,11,2022
4668,2024-07-10,1362,Monitor,Electronics,390.08,1,Canada,390.08,7,2024
4669,2024-06-22,1324,Laptop,Electronics,730.89,1,UK,730.89,6,2024
4670,2023-08-29,1847,Laptop,Office,201.64,4,Canada,806.56,8,2023
4671,2023-03-05,1654,Keyboard,Office,1088.27,4,Germany,4353.08,3,2023
4672,2022-05-28,1297,USB Cable,Accessories,613.22,3,Canada,1839.66,5,2022
4673,2024-04-29,1493,Monitor,Office,215.17,3,USA,645.51,4,2024
4674,2023-01-02,1545,Headphones,Electronics,1113.68,1,Germany,1113.68,1,2023
4675,2024-04-29,1303,USB Cable,Office,159.53,3,Canada,478.59,4,2024
4676,2024-12-25,1466,Monitor,Office,864.36,2,Canada,1728.72,12,2024
4677,2024-03-23,1903,Laptop,Office,913.19,2,Canada,1826.38,3,2024
4678,2022-06-24,1238,Mouse,Accessories,1395.87,1,Germany,1395.87,6,2022
4679,2023-08-11,1649,Keyboard,Accessories,230.72,3,Canada,692.16,8,2023
4680,2023-05-10,1765,Mouse,Office,981.75,1,Israel,981.75,5,2023
4681,2024-08-30,1516,Headphones,Office,574.25,3,Canada,1722.75,8,2024
4682,2022-02-04,1883,Monitor,Electronics,604.22,4,Israel,2416.88,2,2022
4683,2024-09-25,1175,Desk Lamp,Accessories,755.23,4,Germany,3020.92,9,2024
4684,2023-06-22,1884,Headphones,Electronics,354.51,4,Canada,1418.04,6,2023
4685,2024-01-20,1409,Mouse,Electronics,694.47,4,UK,2777.88,1,2024
4686,2024-11-03,1725,Monitor,Office,1031.84,1,USA,1031.84,11,2024
4687,2023-01-09,1363,USB Cable,Office,688.38,1,Canada,688.38,1,2023
4688,2023-07-11,1022,Webcam,Office,68.55,1,USA,68.55,7,2023
4689,2022-08-21,1317,Webcam,Electronics,390.45,2,UK,780.9,8,2022
4690,2023-12-06,1524,USB Cable,Electronics,530.43,4,Germany,2121.72,12,2023
4691,2023-07-17,1904,Headphones,Electronics,535.31,4,USA,2141.24,7,2023
4692,2024-07-27,1752,Desk Lamp,Office,126.11,4,Canada,504.44,7,2024
4693,2024-06-05,1275,Webcam,Office,677.11,3,Israel,2031.33,6,2024
4694,2023-12-27,1603,Desk Lamp,Office,1039.46,3,France,3118.38,12,2023
4695,2022-03-17,1619,Desk Lamp,Electronics,77.76,2,Israel,155.52,3,2022
4696,2023-03-15,1952,Webcam,Electronics,1127.63,2,UK,2255.26,3,2023
4697,2023-11-30,1228,Laptop,Accessories,1432.88,3,France,4298.64,11,2023
4698,2024-07-03,1663,Webcam,Office,18.96,3,USA,56.88,7,2024
4699,2024-06-09,1107,Laptop,Electronics,294.57,1,Canada,294.57,6,2024
4700,2023-11-23,1800,Keyboard,Accessories,817.51,1,USA,817.51,11,2023
4701,2022-09-10,1915,Laptop,Electronics,330.98,3,France,992.94,9,2022
4702,2024-11-26,1955,Laptop,Electronics,1148.12,4,USA,4592.48,11,2024
4703,2023-02-14,1175,Mouse,Office,471.64,3,France,1414.92,2,2023
4704,2022-05-07,1319,Desk Lamp,Accessories,443.97,1,Germany,443.97,5,2022
4705,2023-08-15,1285,Desk Lamp,Electronics,6.38,2,UK,12.76,8,2023
4706,2022-10-21,1875,Laptop,Accessories,408.84,3,Canada,1226.52,10,2022
4707,2024-10-16,1328,Laptop,Accessories,330.42,3,Israel,991.26,10,2024
4708,2022-11-06,1876,Mouse,Office,518.15,4,France,2072.6,11,2022
4709,2023-10-24,1752,Laptop,Accessories,225.75,2,France,451.5,10,2023
4710,2023-06-12,1656,Webcam,Office,894.0,4,Germany,3576.0,6,2023
4711,2023-06-24,1355,USB Cable,Office,361.92,2,Canada,723.84,6,2023
4712,2023-02-23,1013,Laptop,Office,1248.47,4,Canada,4993.88,2,2023
4713,2023-03-20,1274,Keyboard,Accessories,430.41,2,Israel,860.82,3,2023
4714,2023-11-16,1070,Laptop,Electronics,320.25,3,Germany,960.75,11,2023
4715,2024-04-19,1826,Laptop,Office,89.84,3,Germany,269.52,4,2024
4716,2022-08-24,1194,Keyboard,Electronics,1111.16,3,UK,3333.48,8,2022
4717,2022-08-02,1864,USB Cable,Accessories,764.77,1,USA,764.77,8,2022
4718,2022-03-26,1811,Mouse,Electronics,175.11,2,Canada,350.22,3,2022
4719,2024-03-04,1927,Webcam,Electronics,335.9,2,Canada,671.8,3,2024
4720,2022-03-26,1878,USB Cable,Office,1498.09,4,Israel,5992.36,3,2022
4721,2022-03-06,1522,Laptop,Office,1210.01,1,Germany,1210.01,3,2022
4722,2023-10-25,1105,Webcam,Office,528.05,4,USA,2112.2,10,2023
4723,2023-09-19,1769,Headphones,Accessories,816.12,1,USA,816.12,9,2023
4724,2022-03-05,1985,Desk Lamp,Electronics,626.95,4,USA,2507.8,3,2022
4725,2024-07-27,1892,Webcam,Accessories,59.4,1,Canada,59.4,7,2024
4726,2024-07-07,1195,Mouse,Accessories,1169.12,4,USA,4676.48,7,2024
4727,2023-05-06,1144,Mouse,Accessories,1076.89,4,UK,4307.56,5,2023
4728,2022-11-09,1976,Desk Lamp,Accessories,616.16,1,UK,616.16,11,2022
4729,2023-09-07,1731,USB Cable,Office,1269.62,2,Germany,2539.24,9,2023
4730,2024-07-07,1349,Laptop,Electronics,804.43,4,USA,3217.72,7,2024
4731,2024-03-23,1423,Desk Lamp,Office,102.49,1,Germany,102.49,3,2024
4732,2024-07-28,1470,Keyboard,Office,392.81,1,France,392.81,7,2024
4733,2023-11-11,1685,Mouse,Accessories,695.35,2,Canada,1390.7,11,2023
4734,2023-03-11,1215,Keyboard,Office,159.66,2,UK,319.32,3,2023
4735,2023-11-13,1092,USB Cable,Electronics,858.77,2,UK,1717.54,11,2023
4736,2024-12-09,1259,USB Cable,Accessories,185.25,2,Canada,370.5,12,2024
4737,2022-12-06,1933,Headphones,Office,304.76,4,Israel,1219.04,12,2022
4738,2022-12-13,1574,Keyboard,Accessories,1341.51,4,France,5366.04,12,2022
4739,2023-10-08,1540,USB Cable,Electronics,1499.72,3,UK,4499.16,10,2023
4740,2023-10-11,1786,USB Cable,Accessories,827.63,4,USA,3310.52,10,2023
4741,2022-09-02,1858,USB Cable,Office,931.37,3,Canada,2794.11,9,2022
4742,2022-04-19,1284,Desk Lamp,Office,1197.16,3,USA,3591.48,4,2022
4743,2023-06-17,1483,Monitor,Electronics,1045.73,4,Canada,4182.92,6,2023
4744,2022-10-23,1930,USB Cable,Electronics,277.79,3,USA,833.37,10,2022
4745,2022-04-22,1371,USB Cable,Accessories,620.45,2,Canada,1240.9,4,2022
4746,2022-12-09,1069,Keyboard,Office,805.0,3,Germany,2415.0,12,2022
4747,2022-04-11,1378,Mouse,Electronics,542.77,4,UK,2171.08,4,2022
4748,2023-09-21,1278,Keyboard,Electronics,268.28,1,Germany,268.28,9,2023
4749,2022-01-28,1742,Keyboard,Office,1105.49,4,UK,4421.96,1,2022
4750,2024-07-25,1301,Monitor,Electronics,302.28,1,Israel,302.28,7,2024
4751,2022-02-27,1254,Monitor,Electronics,394.43,1,Germany,394.43,2,2022
4752,2022-10-24,1683,Desk Lamp,Office,433.35,3,UK,1300.05,10,2022
4753,2022-05-14,1943,Laptop,Electronics,246.86,3,Israel,740.58,5,2022
4754,2022-09-06,1691,Mouse,Office,1275.08,1,UK,1275.08,9,2022
4755,2024-10-17,1263,USB Cable,Office,917.87,3,France,2753.61,10,2024
4756,2023-07-04,1694,Desk Lamp,Accessories,1252.95,2,Canada,2505.9,7,2023
4757,2024-06-20,1833,Laptop,Office,743.13,4,Germany,2972.52,6,2024
4758,2024-04-13,1716,USB Cable,Electronics,781.75,3,USA,2345.25,4,2024
4759,2024-02-10,1423,USB Cable,Accessories,926.14,1,Israel,926.14,2,2024
4760,2022-05-26,1760,Monitor,Accessories,559.52,1,Israel,559.52,5,2022
4761,2024-06-11,1212,USB Cable,Electronics,747.39,4,USA,2989.56,6,2024
4762,2022-12-10,1670,USB Cable,Accessories,822.64,3,Israel,2467.92,12,2022
4763,2024-11-24,1943,Keyboard,Electronics,1430.55,3,USA,4291.65,11,2024
4764,2023-12-03,1099,Monitor,Accessories,1324.95,1,USA,1324.95,12,2023
4765,2022-01-01,1828,Headphones,Electronics,198.22,4,UK,792.88,1,2022
4766,2022-06-02,1111,Keyboard,Office,66.72,1,Germany,66.72,6,2022
4767,2023-03-05,1307,Laptop,Office,1022.1,4,France,4088.4,3,2023
4768,2023-05-23,1677,Keyboard,Accessories,78.55,3,Israel,235.65,5,2023
4769,2023-05-06,1474,Desk Lamp,Accessories,95.22,3,UK,285.66,5,2023
4770,2022-12-11,1547,Headphones,Office,243.1,4,France,972.4,12,2022
4771,2022-08-09,1111,Monitor,Electronics,530.8,1,France,530.8,8,2022
4772,2023-12-24,1086,Mouse,Accessories,655.32,1,Israel,655.32,12,2023
4773,2024-11-14,1182,USB Cable,Office,781.47,1,Israel,781.47,11,2024
4774,2023-06-12,1596,Webcam,Accessories,1488.47,4,UK,5953.88,6,2023
4775,2024-04-20,1780,Mouse,Office,580.92,4,Israel,2323.68,4,2024
4776,2024-12-01,1164,Mouse,Office,367.92,1,France,367.92,12,2024
4777,2023-04-26,1814,USB Cable,Office,865.0,1,Israel,865.0,4,2023
4778,2024-07-18,1089,Monitor,Electronics,326.65,4,Canada,1306.6,7,2024
4779,2024-05-21,1999,Mouse,Accessories,1411.11,4,Canada,5644.44,5,2024
4780,2022-12-11,1454,Headphones,Electronics,392.59,1,UK,392.59,12,2022
4781,2022-02-14,1237,USB Cable,Electronics,1484.95,1,UK,1484.95,2,2022
4782,2022-01-21,1998,Monitor,Office,630.91,3,UK,1892.73,1,2022
4783,2024-12-29,1533,Desk Lamp,Electronics,1219.97,2,Israel,2439.94,12,2024
4784,2024-05-22,1678,Mouse,Accessories,974.18,4,Germany,3896.72,5,2024
4785,2022-02-17,1726,USB Cable,Accessories,1400.57,2,UK,2801.14,2,2022
4786,2023-07-05,1057,Webcam,Office,940.01,4,Germany,3760.04,7,2023
4787,2022-10-14,1541,Laptop,Office,873.92,3,USA,2621.76,10,2022
4788,2024-09-28,1913,Monitor,Accessories,981.01,4,UK,3924.04,9,2024
4789,2024-10-30,1617,Monitor,Accessories,1180.77,4,Germany,4723.08,10,2024
4790,2023-06-26,1401,Keyboard,Office,1348.77,2,Germany,2697.54,6,2023
4791,2024-01-26,1841,Desk Lamp,Electronics,403.89,3,France,1211.67,1,2024
4792,2022-10-01,1678,USB Cable,Accessories,305.33,3,Germany,915.99,10,2022
4793,2024-08-13,1861,Mouse,Office,56.35,3,France,169.05,8,2024
4794,2023-08-23,1665,Laptop,Office,558.27,3,Canada,1674.81,8,2023
4795,2023-01-16,1838,USB Cable,Accessories,1270.05,4,Canada,5080.2,1,2023
4796,2023-04-24,1518,Webcam,Office,109.44,2,Canada,218.88,4,2023
4797,2022-01-15,1196,Headphones,Accessories,810.09,3,Germany,2430.27,1,2022
4798,2023-05-31,1832,Monitor,Office,1043.71,1,Germany,1043.71,5,2023
4799,2022-07-10,1045,Headphones,Office,1256.1,3,USA,3768.3,7,2022
4800,2023-09-13,1529,Headphones,Electronics,877.23,2,Germany,1754.46,9,2023
4801,2022-06-03,1396,Headphones,Office,283.55,2,Israel,567.1,6,2022
4802,2022-09-29,1664,Desk Lamp,Accessories,1446.98,2,Israel,2893.96,9,2022
4803,2022-05-23,1999,Keyboard,Accessories,146.5,2,Canada,293.0,5,2022
4804,2024-12-28,1775,USB Cable,Electronics,1154.65,1,Israel,1154.65,12,2024
4805,2022-09-04,1073,Headphones,Accessories,134.41,3,USA,403.23,9,2022
4806,2024-02-27,1415,Mouse,Office,219.41,4,Germany,877.64,2,2024
4807,2022-03-20,1656,Mouse,Electronics,1347.83,4,USA,5391.32,3,2022
4808,2023-09-15,1613,Laptop,Accessories,1130.85,1,Germany,1130.85,9,2023
4809,2023-06-09,1334,Laptop,Office,551.43,3,France,1654.29,6,2023
4810,2024-02-11,1846,Webcam,Electronics,959.89,3,USA,2879.67,2,2024
4811,2024-07-26,1632,Headphones,Office,688.58,4,Canada,2754.32,7,2024
4812,2023-09-09,1687,Headphones,Accessories,104.47,1,Israel,104.47,9,2023
4813,2024-10-28,1574,Keyboard,Accessories,1083.09,4,Israel,4332.36,10,2024
4814,2022-03-08,1295,USB Cable,Accessories,1146.07,1,Israel,1146.07,3,2022
4815,2022-07-10,1083,Headphones,Accessories,1324.1,2,Germany,2648.2,7,2022
4816,2024-02-07,1014,Headphones,Electronics,813.25,3,Germany,2439.75,2,2024
4817,2023-06-05,1866,Desk Lamp,Accessories,1011.34,3,USA,3034.02,6,2023
4818,2024-09-16,1133,USB Cable,Electronics,659.89,3,Canada,1979.67,9,2024
4819,2022-09-24,1477,Headphones,Electronics,481.77,3,UK,1445.31,9,2022
4820,2023-04-30,1632,Monitor,Office,620.49,3,Germany,1861.47,4,2023
4821,2023-01-11,1318,Monitor,Accessories,1368.07,3,UK,4104.21,1,2023
4822,2023-10-15,1391,Desk Lamp,Office,250.44,2,UK,500.88,10,2023
4823,2023-07-03,1478,Desk Lamp,Office,376.51,3,Germany,1129.53,7,2023
4824,2022-03-14,1639,Keyboard,Office,911.26,2,USA,1822.52,3,2022
4825,2022-11-04,1367,Desk Lamp,Office,178.84,3,Canada,536.52,11,2022
4826,2022-07-18,1366,Keyboard,Office,1338.34,3,UK,4015.02,7,2022
4827,2023-07-26,1287,Desk Lamp,Accessories,75.62,1,USA,75.62,7,2023
4828,2024-03-01,1812,Desk Lamp,Office,1134.19,3,USA,3402.57,3,2024
4829,2022-06-28,1377,Mouse,Electronics,563.72,4,Canada,2254.88,6,2022
4830,2022-07-16,1691,Keyboard,Electronics,81.49,1,Germany,81.49,7,2022
4831,2024-01-05,1462,Webcam,Accessories,1265.18,1,Canada,1265.18,1,2024
4832,2022-03-30,1593,Mouse,Electronics,962.49,1,UK,962.49,3,2022
4833,2024-03-09,1012,Desk Lamp,Office,18.24,4,USA,72.96,3,2024
4834,2024-02-27,1535,USB Cable,Electronics,404.96,2,UK,809.92,2,2024
4835,2024-01-18,1167,Headphones,Office,531.31,1,USA,531.31,1,2024
4836,2022-07-28,1269,Desk Lamp,Accessories,487.25,1,Germany,487.25,7,2022
4837,2023-05-08,1987,Keyboard,Electronics,750.02,1,USA,750.02,5,2023
4838,2023-10-27,1970,Webcam,Electronics,792.57,3,Germany,2377.71,10,2023
4839,2024-11-02,1069,Keyboard,Electronics,598.15,2,Germany,1196.3,11,2024
4840,2024-05-20,1317,Desk Lamp,Accessories,501.0,4,UK,2004.0,5,2024
4841,2024-01-02,1375,Keyboard,Accessories,759.09,4,UK,3036.36,1,2024
4842,2023-11-29,1088,Mouse,Electronics,55.26,2,Canada,110.52,11,2023
4843,2023-08-17,1700,USB Cable,Accessories,969.58,2,UK,1939.16,8,2023
4844,2024-06-04,1256,USB Cable,Office,910.94,2,France,1821.88,6,2024
4845,2024-05-01,1216,Mouse,Accessories,422.43,3,UK,1267.29,5,2024
4846,2022-11-21,1449,Desk Lamp,Electronics,273.38,1,UK,273.38,11,2022
4847,2024-09-05,1893,Laptop,Office,114.11,3,Canada,342.33,9,2024
4848,2024-08-13,1543,Mouse,Electronics,883.08,2,USA,1766.16,8,2024
4849,2024-06-12,1140,Mouse,Electronics,855.51,3,Canada,2566.53,6,2024
4850,2022-05-24,1160,Monitor,Electronics,802.31,4,France,3209.24,5,2022
4851,2023-01-19,1031,Desk Lamp,Accessories,1478.5,3,France,4435.5,1,2023
4852,2022-08-04,1823,Keyboard,Electronics,799.66,2,USA,1599.32,8,2022
4853,2022-11-20,1151,Mouse,Office,1084.08,1,UK,1084.08,11,2022
4854,2024-11-04,1858,Keyboard,Office,173.81,3,Canada,521.43,11,2024
4855,2022-08-05,1259,Keyboard,Office,451.96,2,Israel,903.92,8,2022
4856,2024-08-08,1727,Monitor,Electronics,416.79,3,Germany,1250.37,8,2024
4857,2022-07-02,1278,Desk Lamp,Office,866.08,4,France,3464.32,7,2022
4858,2022-09-27,1284,Keyboard,Office,499.57,3,USA,1498.71,9,2022
4859,2024-08-02,1609,Webcam,Office,963.39,3,Israel,2890.17,8,2024
4860,2024-05-19,1916,Mouse,Office,1036.68,1,Germany,1036.68,5,2024
4861,2023-04-12,1541,Keyboard,Accessories,55.37,3,Israel,166.11,4,2023
4862,2022-11-01,1601,Laptop,Electronics,961.44,3,UK,2884.32,11,2022
4863,2022-04-21,1147,Laptop,Electronics,179.6,4,USA,718.4,4,2022
4864,2024-10-10,1655,Monitor,Office,700.38,4,Germany,2801.52,10,2024
4865,2022-08-20,1066,Webcam,Electronics,1091.23,4,Germany,4364.92,8,2022
4866,2023-08-18,1944,USB Cable,Office,1056.5,1,UK,1056.5,8,2023
4867,2022-06-22,1868,USB Cable,Office,453.23,4,UK,1812.92,6,2022
4868,2024-08-30,1569,Mouse,Office,412.19,4,UK,1648.76,8,2024
4869,2024-10-27,1999,Desk Lamp,Electronics,663.14,3,USA,1989.42,10,2024
4870,2023-06-30,1939,Monitor,Accessories,287.06,3,France,861.18,6,2023
4871,2023-07-02,1792,Laptop,Electronics,1462.18,1,Israel,1462.18,7,2023
4872,2023-06-02,1278,Webcam,Electronics,520.65,4,USA,2082.6,6,2023
4873,2024-07-02,1747,Mouse,Accessories,1384.87,2,USA,2769.74,7,2024
4874,2022-08-03,1442,Keyboard,Electronics,1362.86,3,Israel,4088.58,8,2022
4875,2022-05-14,1896,Mouse,Accessories,550.45,2,Germany,1100.9,5,2022
4876,2022-10-12,1864,Headphones,Office,384.86,2,Israel,769.72,10,2022
4877,2023-11-17,1398,Mouse,Accessories,1157.4,4,UK,4629.6,11,2023
4878,2022-11-27,1127,Keyboard,Office,347.92,2,Germany,695.84,11,2022
4879,2024-06-12,1336,Headphones,Accessories,784.26,1,USA,784.26,6,2024
4880,2024-06-17,1481,USB Cable,Office,170.48,1,Israel,170.48,6,2024
4881,2022-03-19,1720,Webcam,Electronics,581.97,3,USA,1745.91,3,2022
4882,2024-08-04,1947,Monitor,Accessories,121.84,2,Canada,243.68,8,2024
4883,2023-11-19,1185,Webcam,Electronics,428.74,1,USA,428.74,11,2023
4884,2022-01-21,1168,Mouse,Office,999.61,1,Israel,999.61,1,2022
